origin_datetime,forecast_datetime,horizon_h,temp_forecast_c
2022-12-19 00:00:00+00:00,2022-12-20 22:00:00+00:00,46,4.25
2022-12-19 00:00:00+00:00,2022-12-20 23:00:00+00:00,47,-0.41
2022-12-19 00:00:00+00:00,2022-12-21 00:00:00+00:00,48,6.96
2022-12-19 12:00:00+00:00,2022-12-19 13:00:00+00:00,1,9.3
2022-12-19 12:00:00+00:00,2022-12-19 14:00:00+00:00,2,10.31
2022-12-19 12:00:00+00:00,2022-12-19 15:00:00+00:00,3,8.09
2022-12-19 12:00:00+00:00,2022-12-19 16:00:00+00:00,4,9.03
2022-12-19 12:00:00+00:00,2022-12-19 17:00:00+00:00,5,8.22
2022-12-19 12:00:00+00:00,2022-12-19 18:00:00+00:00,6,7.45
2022-12-19 12:00:00+00:00,2022-12-19 19:00:00+00:00,7,6.63
2022-12-19 12:00:00+00:00,2022-12-19 20:00:00+00:00,8,5.69
2022-12-19 12:00:00+00:00,2022-12-19 21:00:00+00:00,9,5.56
2022-12-19 12:00:00+00:00,2022-12-19 22:00:00+00:00,10,4.88
2022-12-19 12:00:00+00:00,2022-12-19 23:00:00+00:00,11,5.09
2022-12-19 12:00:00+00:00,2022-12-20 00:00:00+00:00,12,2.87
2022-12-19 12:00:00+00:00,2022-12-20 01:00:00+00:00,13,2.73
2022-12-19 12:00:00+00:00,2022-12-20 02:00:00+00:00,14,1.16
2022-12-19 12:00:00+00:00,2022-12-20 03:00:00+00:00,15,1.8
2022-12-19 12:00:00+00:00,2022-12-20 04:00:00+00:00,16,2.46
2022-12-19 12:00:00+00:00,2022-12-20 05:00:00+00:00,17,0.09
2022-12-19 12:00:00+00:00,2022-12-20 06:00:00+00:00,18,4.02
2022-12-19 12:00:00+00:00,2022-12-20 07:00:00+00:00,19,3.42
2022-12-19 12:00:00+00:00,2022-12-20 08:00:00+00:00,20,4.64
2022-12-19 12:00:00+00:00,2022-12-20 09:00:00+00:00,21,6.31
2022-12-19 12:00:00+00:00,2022-12-20 10:00:00+00:00,22,4.19
2022-12-19 12:00:00+00:00,2022-12-20 11:00:00+00:00,23,8.78
2022-12-19 12:00:00+00:00,2022-12-20 12:00:00+00:00,24,8.55
2022-12-19 12:00:00+00:00,2022-12-20 13:00:00+00:00,25,6.66
2022-12-19 12:00:00+00:00,2022-12-20 14:00:00+00:00,26,9.04
2022-12-19 12:00:00+00:00,2022-12-20 15:00:00+00:00,27,7.23
2022-12-19 12:00:00+00:00,2022-12-20 16:00:00+00:00,28,7.75
2022-12-19 12:00:00+00:00,2022-12-20 17:00:00+00:00,29,6.04
2022-12-19 12:00:00+00:00,2022-12-20 18:00:00+00:00,30,3.26
2022-12-19 12:00:00+00:00,2022-12-20 19:00:00+00:00,31,2.59
2022-12-19 12:00:00+00:00,2022-12-20 20:00:00+00:00,32,8.81
2022-12-19 12:00:00+00:00,2022-12-20 21:00:00+00:00,33,4.87
2022-12-19 12:00:00+00:00,2022-12-20 22:00:00+00:00,34,2.44
2022-12-19 12:00:00+00:00,2022-12-20 23:00:00+00:00,35,5.06
2022-12-19 12:00:00+00:00,2022-12-21 00:00:00+00:00,36,0.54
2022-12-19 12:00:00+00:00,2022-12-21 01:00:00+00:00,37,0.84
2022-12-19 12:00:00+00:00,2022-12-21 02:00:00+00:00,38,7.68
2022-12-19 12:00:00+00:00,2022-12-21 03:00:00+00:00,39,9.17
2022-12-19 12:00:00+00:00,2022-12-21 04:00:00+00:00,40,8.07
2022-12-19 12:00:00+00:00,2022-12-21 05:00:00+00:00,41,0.26
2022-12-19 12:00:00+00:00,2022-12-21 06:00:00+00:00,42,3.67
2022-12-19 12:00:00+00:00,2022-12-21 07:00:00+00:00,43,5.98
2022-12-19 12:00:00+00:00,2022-12-21 08:00:00+00:00,44,4.36
2022-12-19 12:00:00+00:00,2022-12-21 09:00:00+00:00,45,-4.59
2022-12-19 12:00:00+00:00,2022-12-21 10:00:00+00:00,46,0.1
2022-12-19 12:00:00+00:00,2022-12-21 11:00:00+00:00,47,3.73
2022-12-19 12:00:00+00:00,2022-12-21 12:00:00+00:00,48,5.04
2022-12-20 00:00:00+00:00,2022-12-20 01:00:00+00:00,1,2.77
2022-12-20 00:00:00+00:00,2022-12-20 02:00:00+00:00,2,3.73
2022-12-20 00:00:00+00:00,2022-12-20 03:00:00+00:00,3,1.16
2022-12-20 00:00:00+00:00,2022-12-20 04:00:00+00:00,4,2.42
2022-12-20 00:00:00+00:00,2022-12-20 05:00:00+00:00,5,1.4
2022-12-20 00:00:00+00:00,2022-12-20 06:00:00+00:00,6,3.92
2022-12-20 00:00:00+00:00,2022-12-20 07:00:00+00:00,7,4.31
2022-12-20 00:00:00+00:00,2022-12-20 08:00:00+00:00,8,5.89
2022-12-20 00:00:00+00:00,2022-12-20 09:00:00+00:00,9,6.59
2022-12-20 00:00:00+00:00,2022-12-20 10:00:00+00:00,10,3.15
2022-12-20 00:00:00+00:00,2022-12-20 11:00:00+00:00,11,7.64
2022-12-20 00:00:00+00:00,2022-12-20 12:00:00+00:00,12,6.72
2022-12-20 00:00:00+00:00,2022-12-20 13:00:00+00:00,13,7.52
2022-12-20 00:00:00+00:00,2022-12-20 14:00:00+00:00,14,5.41
2022-12-20 00:00:00+00:00,2022-12-20 15:00:00+00:00,15,9.64
2022-12-20 00:00:00+00:00,2022-12-20 16:00:00+00:00,16,11.62
2022-12-20 00:00:00+00:00,2022-12-20 17:00:00+00:00,17,7.28
2022-12-20 00:00:00+00:00,2022-12-20 18:00:00+00:00,18,6.86
2022-12-20 00:00:00+00:00,2022-12-20 19:00:00+00:00,19,5.78
2022-12-20 00:00:00+00:00,2022-12-20 20:00:00+00:00,20,6.88
2022-12-20 00:00:00+00:00,2022-12-20 21:00:00+00:00,21,9.88
2022-12-20 00:00:00+00:00,2022-12-20 22:00:00+00:00,22,5.19
2022-12-20 00:00:00+00:00,2022-12-20 23:00:00+00:00,23,3.05
2022-12-20 00:00:00+00:00,2022-12-21 00:00:00+00:00,24,0.64
2022-12-20 00:00:00+00:00,2022-12-21 01:00:00+00:00,25,4.8
2022-12-20 00:00:00+00:00,2022-12-21 02:00:00+00:00,26,2.76
2022-12-20 00:00:00+00:00,2022-12-21 03:00:00+00:00,27,5.33
2022-12-20 00:00:00+00:00,2022-12-21 04:00:00+00:00,28,4.78
2022-12-20 00:00:00+00:00,2022-12-21 05:00:00+00:00,29,5.7
2022-12-20 00:00:00+00:00,2022-12-21 06:00:00+00:00,30,9.63
2022-12-20 00:00:00+00:00,2022-12-21 07:00:00+00:00,31,4.33
2022-12-20 00:00:00+00:00,2022-12-21 08:00:00+00:00,32,4.93
2022-12-20 00:00:00+00:00,2022-12-21 09:00:00+00:00,33,-0.27
2022-12-20 00:00:00+00:00,2022-12-21 10:00:00+00:00,34,4.98
2022-12-20 00:00:00+00:00,2022-12-21 11:00:00+00:00,35,11.35
2022-12-20 00:00:00+00:00,2022-12-21 12:00:00+00:00,36,7.77
2022-12-20 00:00:00+00:00,2022-12-21 13:00:00+00:00,37,5.97
2022-12-20 00:00:00+00:00,2022-12-21 14:00:00+00:00,38,9.38
2022-12-20 00:00:00+00:00,2022-12-21 15:00:00+00:00,39,3.73
2022-12-20 00:00:00+00:00,2022-12-21 16:00:00+00:00,40,5.56
2022-12-20 00:00:00+00:00,2022-12-21 17:00:00+00:00,41,5.48
2022-12-20 00:00:00+00:00,2022-12-21 18:00:00+00:00,42,0.05
2022-12-20 00:00:00+00:00,2022-12-21 19:00:00+00:00,43,8.77
2022-12-20 00:00:00+00:00,2022-12-21 20:00:00+00:00,44,1.59
2022-12-20 00:00:00+00:00,2022-12-21 21:00:00+00:00,45,-1.34
2022-12-20 00:00:00+00:00,2022-12-21 22:00:00+00:00,46,-3.16
2022-12-20 00:00:00+00:00,2022-12-21 23:00:00+00:00,47,4.71
2022-12-20 00:00:00+00:00,2022-12-22 00:00:00+00:00,48,4.97
2022-12-20 12:00:00+00:00,2022-12-20 13:00:00+00:00,1,8.37
2022-12-20 12:00:00+00:00,2022-12-20 14:00:00+00:00,2,9.37
2022-12-20 12:00:00+00:00,2022-12-20 15:00:00+00:00,3,9.33
2022-12-20 12:00:00+00:00,2022-12-20 16:00:00+00:00,4,8.33
2022-12-20 12:00:00+00:00,2022-12-20 17:00:00+00:00,5,7.16
2022-12-20 12:00:00+00:00,2022-12-20 18:00:00+00:00,6,6.08
2022-12-20 12:00:00+00:00,2022-12-20 19:00:00+00:00,7,5.48
2022-12-20 12:00:00+00:00,2022-12-20 20:00:00+00:00,8,4.8
2022-12-20 12:00:00+00:00,2022-12-20 21:00:00+00:00,9,5.05
2022-12-20 12:00:00+00:00,2022-12-20 22:00:00+00:00,10,4.6
2022-12-20 12:00:00+00:00,2022-12-20 23:00:00+00:00,11,4.21
2022-12-20 12:00:00+00:00,2022-12-21 00:00:00+00:00,12,2.33
2022-12-20 12:00:00+00:00,2022-12-21 01:00:00+00:00,13,5.17
2022-12-20 12:00:00+00:00,2022-12-21 02:00:00+00:00,14,2.07
2022-12-20 12:00:00+00:00,2022-12-21 03:00:00+00:00,15,4.27
2022-12-20 12:00:00+00:00,2022-12-21 04:00:00+00:00,16,5.47
2022-12-20 12:00:00+00:00,2022-12-21 05:00:00+00:00,17,3.76
2022-12-20 12:00:00+00:00,2022-12-21 06:00:00+00:00,18,5.38
2022-12-20 12:00:00+00:00,2022-12-21 07:00:00+00:00,19,4.61
2022-12-20 12:00:00+00:00,2022-12-21 08:00:00+00:00,20,6.08
2022-12-20 12:00:00+00:00,2022-12-21 09:00:00+00:00,21,8.7
2022-12-20 12:00:00+00:00,2022-12-21 10:00:00+00:00,22,5.79
2022-12-20 12:00:00+00:00,2022-12-21 11:00:00+00:00,23,4.72
2022-12-20 12:00:00+00:00,2022-12-21 12:00:00+00:00,24,5.73
2022-12-20 12:00:00+00:00,2022-12-21 13:00:00+00:00,25,7.76
2022-12-20 12:00:00+00:00,2022-12-21 14:00:00+00:00,26,6.4
2022-12-20 12:00:00+00:00,2022-12-21 15:00:00+00:00,27,8.68
2022-12-20 12:00:00+00:00,2022-12-21 16:00:00+00:00,28,6.86
2022-12-20 12:00:00+00:00,2022-12-21 17:00:00+00:00,29,5.9
2022-12-20 12:00:00+00:00,2022-12-21 18:00:00+00:00,30,6.7
2022-12-20 12:00:00+00:00,2022-12-21 19:00:00+00:00,31,2.34
2022-12-20 12:00:00+00:00,2022-12-21 20:00:00+00:00,32,1.32
2022-12-20 12:00:00+00:00,2022-12-21 21:00:00+00:00,33,0.01
2022-12-20 12:00:00+00:00,2022-12-21 22:00:00+00:00,34,0.86
2022-12-20 12:00:00+00:00,2022-12-21 23:00:00+00:00,35,-1.8
2022-12-20 12:00:00+00:00,2022-12-22 00:00:00+00:00,36,-0.67
2022-12-20 12:00:00+00:00,2022-12-22 01:00:00+00:00,37,-2.65
2022-12-20 12:00:00+00:00,2022-12-22 02:00:00+00:00,38,-0.24
2022-12-20 12:00:00+00:00,2022-12-22 03:00:00+00:00,39,-1.75
2022-12-20 12:00:00+00:00,2022-12-22 04:00:00+00:00,40,-2.45
2022-12-20 12:00:00+00:00,2022-12-22 05:00:00+00:00,41,-4.4
2022-12-20 12:00:00+00:00,2022-12-22 06:00:00+00:00,42,0.66
2022-12-20 12:00:00+00:00,2022-12-22 07:00:00+00:00,43,-4.59
2022-12-20 12:00:00+00:00,2022-12-22 08:00:00+00:00,44,0.32
2022-12-20 12:00:00+00:00,2022-12-22 09:00:00+00:00,45,0.15
2022-12-20 12:00:00+00:00,2022-12-22 10:00:00+00:00,46,5.73
2022-12-20 12:00:00+00:00,2022-12-22 11:00:00+00:00,47,2.87
2022-12-20 12:00:00+00:00,2022-12-22 12:00:00+00:00,48,7.44
2022-12-21 00:00:00+00:00,2022-12-21 01:00:00+00:00,1,2.8
2022-12-21 00:00:00+00:00,2022-12-21 02:00:00+00:00,2,4.36
2022-12-21 00:00:00+00:00,2022-12-21 03:00:00+00:00,3,4.84
2022-12-21 00:00:00+00:00,2022-12-21 04:00:00+00:00,4,6.14
2022-12-21 00:00:00+00:00,2022-12-21 05:00:00+00:00,5,5.03
2022-12-21 00:00:00+00:00,2022-12-21 06:00:00+00:00,6,5.24
2022-12-21 00:00:00+00:00,2022-12-21 07:00:00+00:00,7,5.92
2022-12-21 00:00:00+00:00,2022-12-21 08:00:00+00:00,8,5.39
2022-12-21 00:00:00+00:00,2022-12-21 09:00:00+00:00,9,6.34
2022-12-21 00:00:00+00:00,2022-12-21 10:00:00+00:00,10,4.88
2022-12-21 00:00:00+00:00,2022-12-21 11:00:00+00:00,11,7.49
2022-12-21 00:00:00+00:00,2022-12-21 12:00:00+00:00,12,7.34
2022-12-21 00:00:00+00:00,2022-12-21 13:00:00+00:00,13,5.05
2022-12-21 00:00:00+00:00,2022-12-21 14:00:00+00:00,14,6.61
2022-12-21 00:00:00+00:00,2022-12-21 15:00:00+00:00,15,5.67
2022-12-21 00:00:00+00:00,2022-12-21 16:00:00+00:00,16,1.73
2022-12-21 00:00:00+00:00,2022-12-21 17:00:00+00:00,17,5.01
2022-12-21 00:00:00+00:00,2022-12-21 18:00:00+00:00,18,6.02
2022-12-21 00:00:00+00:00,2022-12-21 19:00:00+00:00,19,6.03
2022-12-21 00:00:00+00:00,2022-12-21 20:00:00+00:00,20,5.1
2022-12-21 00:00:00+00:00,2022-12-21 21:00:00+00:00,21,1.24
2022-12-21 00:00:00+00:00,2022-12-21 22:00:00+00:00,22,-0.26
2022-12-21 00:00:00+00:00,2022-12-21 23:00:00+00:00,23,-1.75
2022-12-21 00:00:00+00:00,2022-12-22 00:00:00+00:00,24,0.22
2022-12-21 00:00:00+00:00,2022-12-22 01:00:00+00:00,25,0.22
2022-12-21 00:00:00+00:00,2022-12-22 02:00:00+00:00,26,-1.36
2022-12-21 00:00:00+00:00,2022-12-22 03:00:00+00:00,27,-1.45
2022-12-21 00:00:00+00:00,2022-12-22 04:00:00+00:00,28,-2.37
2022-12-21 00:00:00+00:00,2022-12-22 05:00:00+00:00,29,0.83
2022-12-21 00:00:00+00:00,2022-12-22 06:00:00+00:00,30,2.24
2022-12-21 00:00:00+00:00,2022-12-22 07:00:00+00:00,31,-3.1
2022-12-21 00:00:00+00:00,2022-12-22 08:00:00+00:00,32,3.73
2022-12-21 00:00:00+00:00,2022-12-22 09:00:00+00:00,33,8.62
2022-12-21 00:00:00+00:00,2022-12-22 10:00:00+00:00,34,4.57
2022-12-21 00:00:00+00:00,2022-12-22 11:00:00+00:00,35,2.02
2022-12-21 00:00:00+00:00,2022-12-22 12:00:00+00:00,36,1.96
2022-12-21 00:00:00+00:00,2022-12-22 13:00:00+00:00,37,8.9
2022-12-21 00:00:00+00:00,2022-12-22 14:00:00+00:00,38,6.49
2022-12-21 00:00:00+00:00,2022-12-22 15:00:00+00:00,39,4.88
2022-12-21 00:00:00+00:00,2022-12-22 16:00:00+00:00,40,9.99
2022-12-21 00:00:00+00:00,2022-12-22 17:00:00+00:00,41,9.38
2022-12-21 00:00:00+00:00,2022-12-22 18:00:00+00:00,42,1.27
2022-12-21 00:00:00+00:00,2022-12-22 19:00:00+00:00,43,8.44
2022-12-21 00:00:00+00:00,2022-12-22 20:00:00+00:00,44,7.71
2022-12-21 00:00:00+00:00,2022-12-22 21:00:00+00:00,45,5.42
2022-12-21 00:00:00+00:00,2022-12-22 22:00:00+00:00,46,7.05
2022-12-21 00:00:00+00:00,2022-12-22 23:00:00+00:00,47,12.04
2022-12-21 00:00:00+00:00,2022-12-23 00:00:00+00:00,48,2.93
2022-12-21 12:00:00+00:00,2022-12-21 13:00:00+00:00,1,7.08
2022-12-21 12:00:00+00:00,2022-12-21 14:00:00+00:00,2,7.22
2022-12-21 12:00:00+00:00,2022-12-21 15:00:00+00:00,3,5.93
2022-12-21 12:00:00+00:00,2022-12-21 16:00:00+00:00,4,6.49
2022-12-21 12:00:00+00:00,2022-12-21 17:00:00+00:00,5,6.54
2022-12-21 12:00:00+00:00,2022-12-21 18:00:00+00:00,6,4.84
2022-12-21 12:00:00+00:00,2022-12-21 19:00:00+00:00,7,4.02
2022-12-21 12:00:00+00:00,2022-12-21 20:00:00+00:00,8,2.15
2022-12-21 12:00:00+00:00,2022-12-21 21:00:00+00:00,9,2.7
2022-12-21 12:00:00+00:00,2022-12-21 22:00:00+00:00,10,-0.19
2022-12-21 12:00:00+00:00,2022-12-21 23:00:00+00:00,11,-1.36
2022-12-21 12:00:00+00:00,2022-12-22 00:00:00+00:00,12,-2.13
2022-12-21 12:00:00+00:00,2022-12-22 01:00:00+00:00,13,-2.31
2022-12-21 12:00:00+00:00,2022-12-22 02:00:00+00:00,14,-0.4
2022-12-21 12:00:00+00:00,2022-12-22 03:00:00+00:00,15,-1.1
2022-12-21 12:00:00+00:00,2022-12-22 04:00:00+00:00,16,-3.8
2022-12-21 12:00:00+00:00,2022-12-22 05:00:00+00:00,17,0.54
2022-12-21 12:00:00+00:00,2022-12-22 06:00:00+00:00,18,-1.78
2022-12-21 12:00:00+00:00,2022-12-22 07:00:00+00:00,19,3.31
2022-12-21 12:00:00+00:00,2022-12-22 08:00:00+00:00,20,2.64
2022-12-21 12:00:00+00:00,2022-12-22 09:00:00+00:00,21,2.62
2022-12-21 12:00:00+00:00,2022-12-22 10:00:00+00:00,22,3.66
2022-12-21 12:00:00+00:00,2022-12-22 11:00:00+00:00,23,9.78
2022-12-21 12:00:00+00:00,2022-12-22 12:00:00+00:00,24,3.92
2022-12-21 12:00:00+00:00,2022-12-22 13:00:00+00:00,25,6.28
2022-12-21 12:00:00+00:00,2022-12-22 14:00:00+00:00,26,5.43
2022-12-21 12:00:00+00:00,2022-12-22 15:00:00+00:00,27,5.49
2022-12-21 12:00:00+00:00,2022-12-22 16:00:00+00:00,28,5.64
2022-12-21 12:00:00+00:00,2022-12-22 17:00:00+00:00,29,7.71
2022-12-21 12:00:00+00:00,2022-12-22 18:00:00+00:00,30,7.71
2022-12-21 12:00:00+00:00,2022-12-22 19:00:00+00:00,31,11.94
2022-12-21 12:00:00+00:00,2022-12-22 20:00:00+00:00,32,3.73
2022-12-21 12:00:00+00:00,2022-12-22 21:00:00+00:00,33,7.92
2022-12-21 12:00:00+00:00,2022-12-22 22:00:00+00:00,34,3.42
2022-12-21 12:00:00+00:00,2022-12-22 23:00:00+00:00,35,2.11
2022-12-21 12:00:00+00:00,2022-12-23 00:00:00+00:00,36,1.2
2022-12-21 12:00:00+00:00,2022-12-23 01:00:00+00:00,37,3.29
2022-12-21 12:00:00+00:00,2022-12-23 02:00:00+00:00,38,0.7
2022-12-21 12:00:00+00:00,2022-12-23 03:00:00+00:00,39,0.66
2022-12-21 12:00:00+00:00,2022-12-23 04:00:00+00:00,40,1.39
2022-12-21 12:00:00+00:00,2022-12-23 05:00:00+00:00,41,0.59
2022-12-21 12:00:00+00:00,2022-12-23 06:00:00+00:00,42,-2.15
2022-12-21 12:00:00+00:00,2022-12-23 07:00:00+00:00,43,8.55
2022-12-21 12:00:00+00:00,2022-12-23 08:00:00+00:00,44,3.31
2022-12-21 12:00:00+00:00,2022-12-23 09:00:00+00:00,45,7.25
2022-12-21 12:00:00+00:00,2022-12-23 10:00:00+00:00,46,8.11
2022-12-21 12:00:00+00:00,2022-12-23 11:00:00+00:00,47,11.38
2022-12-21 12:00:00+00:00,2022-12-23 12:00:00+00:00,48,9.33
2022-12-22 00:00:00+00:00,2022-12-22 01:00:00+00:00,1,-1.87
2022-12-22 00:00:00+00:00,2022-12-22 02:00:00+00:00,2,-2.95
2022-12-22 00:00:00+00:00,2022-12-22 03:00:00+00:00,3,-3.31
2022-12-22 00:00:00+00:00,2022-12-22 04:00:00+00:00,4,-3.67
2022-12-22 00:00:00+00:00,2022-12-22 05:00:00+00:00,5,-2.07
2022-12-22 00:00:00+00:00,2022-12-22 06:00:00+00:00,6,-1.27
2022-12-22 00:00:00+00:00,2022-12-22 07:00:00+00:00,7,0.03
2022-12-22 00:00:00+00:00,2022-12-22 08:00:00+00:00,8,2.26
2022-12-22 00:00:00+00:00,2022-12-22 09:00:00+00:00,9,3.18
2022-12-22 00:00:00+00:00,2022-12-22 10:00:00+00:00,10,4.38
2022-12-22 00:00:00+00:00,2022-12-22 11:00:00+00:00,11,4.64
2022-12-22 00:00:00+00:00,2022-12-22 12:00:00+00:00,12,7.9
2022-12-22 00:00:00+00:00,2022-12-22 13:00:00+00:00,13,7.15
2022-12-22 00:00:00+00:00,2022-12-22 14:00:00+00:00,14,6.47
2022-12-22 00:00:00+00:00,2022-12-22 15:00:00+00:00,15,8.48
2022-12-22 00:00:00+00:00,2022-12-22 16:00:00+00:00,16,5.49
2022-12-22 00:00:00+00:00,2022-12-22 17:00:00+00:00,17,3.94
2022-12-22 00:00:00+00:00,2022-12-22 18:00:00+00:00,18,9.27
2022-12-22 00:00:00+00:00,2022-12-22 19:00:00+00:00,19,5.9
2022-12-22 00:00:00+00:00,2022-12-22 20:00:00+00:00,20,4.77
2022-12-22 00:00:00+00:00,2022-12-22 21:00:00+00:00,21,4.44
2022-12-22 00:00:00+00:00,2022-12-22 22:00:00+00:00,22,1.69
2022-12-22 00:00:00+00:00,2022-12-22 23:00:00+00:00,23,3.32
2022-12-22 00:00:00+00:00,2022-12-23 00:00:00+00:00,24,3.14
2022-12-22 00:00:00+00:00,2022-12-23 01:00:00+00:00,25,4.44
2022-12-22 00:00:00+00:00,2022-12-23 02:00:00+00:00,26,0.91
2022-12-22 00:00:00+00:00,2022-12-23 03:00:00+00:00,27,2.13
2022-12-22 00:00:00+00:00,2022-12-23 04:00:00+00:00,28,6.08
2022-12-22 00:00:00+00:00,2022-12-23 05:00:00+00:00,29,2.57
2022-12-22 00:00:00+00:00,2022-12-23 06:00:00+00:00,30,5.71
2022-12-22 00:00:00+00:00,2022-12-23 07:00:00+00:00,31,7.29
2022-12-22 00:00:00+00:00,2022-12-23 08:00:00+00:00,32,8.1
2022-12-22 00:00:00+00:00,2022-12-23 09:00:00+00:00,33,1.44
2022-12-22 00:00:00+00:00,2022-12-23 10:00:00+00:00,34,9.93
2022-12-22 00:00:00+00:00,2022-12-23 11:00:00+00:00,35,11.92
2022-12-22 00:00:00+00:00,2022-12-23 12:00:00+00:00,36,9.02
2022-12-22 00:00:00+00:00,2022-12-23 13:00:00+00:00,37,7.03
2022-12-22 00:00:00+00:00,2022-12-23 14:00:00+00:00,38,10.65
2022-12-22 00:00:00+00:00,2022-12-23 15:00:00+00:00,39,12.46
2022-12-22 00:00:00+00:00,2022-12-23 16:00:00+00:00,40,13.88
2022-12-22 00:00:00+00:00,2022-12-23 17:00:00+00:00,41,8.67
2022-12-22 00:00:00+00:00,2022-12-23 18:00:00+00:00,42,5.87
2022-12-22 00:00:00+00:00,2022-12-23 19:00:00+00:00,43,6.49
2022-12-22 00:00:00+00:00,2022-12-23 20:00:00+00:00,44,2.42
2022-12-22 00:00:00+00:00,2022-12-23 21:00:00+00:00,45,4.94
2022-12-22 00:00:00+00:00,2022-12-23 22:00:00+00:00,46,2.83
2022-12-22 00:00:00+00:00,2022-12-23 23:00:00+00:00,47,10.45
2022-12-22 00:00:00+00:00,2022-12-24 00:00:00+00:00,48,4.65
2022-12-22 12:00:00+00:00,2022-12-22 13:00:00+00:00,1,6.69
2022-12-22 12:00:00+00:00,2022-12-22 14:00:00+00:00,2,7.81
2022-12-22 12:00:00+00:00,2022-12-22 15:00:00+00:00,3,7.45
2022-12-22 12:00:00+00:00,2022-12-22 16:00:00+00:00,4,7.0
2022-12-22 12:00:00+00:00,2022-12-22 17:00:00+00:00,5,6.43
2022-12-22 12:00:00+00:00,2022-12-22 18:00:00+00:00,6,7.45
2022-12-22 12:00:00+00:00,2022-12-22 19:00:00+00:00,7,6.88
2022-12-22 12:00:00+00:00,2022-12-22 20:00:00+00:00,8,5.79
2022-12-22 12:00:00+00:00,2022-12-22 21:00:00+00:00,9,5.74
2022-12-22 12:00:00+00:00,2022-12-22 22:00:00+00:00,10,5.86
2022-12-22 12:00:00+00:00,2022-12-22 23:00:00+00:00,11,3.21
2022-12-22 12:00:00+00:00,2022-12-23 00:00:00+00:00,12,3.05
2022-12-22 12:00:00+00:00,2022-12-23 01:00:00+00:00,13,5.24
2022-12-22 12:00:00+00:00,2022-12-23 02:00:00+00:00,14,2.55
2022-12-22 12:00:00+00:00,2022-12-23 03:00:00+00:00,15,0.62
2022-12-22 12:00:00+00:00,2022-12-23 04:00:00+00:00,16,3.14
2022-12-22 12:00:00+00:00,2022-12-23 05:00:00+00:00,17,4.65
2022-12-22 12:00:00+00:00,2022-12-23 06:00:00+00:00,18,4.63
2022-12-22 12:00:00+00:00,2022-12-23 07:00:00+00:00,19,6.65
2022-12-22 12:00:00+00:00,2022-12-23 08:00:00+00:00,20,6.21
2022-12-22 12:00:00+00:00,2022-12-23 09:00:00+00:00,21,7.43
2022-12-22 12:00:00+00:00,2022-12-23 10:00:00+00:00,22,9.16
2022-12-22 12:00:00+00:00,2022-12-23 11:00:00+00:00,23,13.53
2022-12-22 12:00:00+00:00,2022-12-23 12:00:00+00:00,24,6.25
2022-12-22 12:00:00+00:00,2022-12-23 13:00:00+00:00,25,11.92
2022-12-22 12:00:00+00:00,2022-12-23 14:00:00+00:00,26,11.8
2022-12-22 12:00:00+00:00,2022-12-23 15:00:00+00:00,27,10.46
2022-12-22 12:00:00+00:00,2022-12-23 16:00:00+00:00,28,10.62
2022-12-22 12:00:00+00:00,2022-12-23 17:00:00+00:00,29,9.24
2022-12-22 12:00:00+00:00,2022-12-23 18:00:00+00:00,30,17.15
2022-12-22 12:00:00+00:00,2022-12-23 19:00:00+00:00,31,9.98
2022-12-22 12:00:00+00:00,2022-12-23 20:00:00+00:00,32,12.29
2022-12-22 12:00:00+00:00,2022-12-23 21:00:00+00:00,33,2.88
2022-12-22 12:00:00+00:00,2022-12-23 22:00:00+00:00,34,3.19
2022-12-22 12:00:00+00:00,2022-12-23 23:00:00+00:00,35,4.45
2022-12-22 12:00:00+00:00,2022-12-24 00:00:00+00:00,36,7.5
2022-12-22 12:00:00+00:00,2022-12-24 01:00:00+00:00,37,5.1
2022-12-22 12:00:00+00:00,2022-12-24 02:00:00+00:00,38,6.18
2022-12-22 12:00:00+00:00,2022-12-24 03:00:00+00:00,39,-2.42
2022-12-22 12:00:00+00:00,2022-12-24 04:00:00+00:00,40,-0.32
2022-12-22 12:00:00+00:00,2022-12-24 05:00:00+00:00,41,1.71
2022-12-22 12:00:00+00:00,2022-12-24 06:00:00+00:00,42,2.37
2022-12-22 12:00:00+00:00,2022-12-24 07:00:00+00:00,43,1.0
2022-12-22 12:00:00+00:00,2022-12-24 08:00:00+00:00,44,-4.39
2022-12-22 12:00:00+00:00,2022-12-24 09:00:00+00:00,45,1.89
2022-12-22 12:00:00+00:00,2022-12-24 10:00:00+00:00,46,3.77
2022-12-22 12:00:00+00:00,2022-12-24 11:00:00+00:00,47,6.35
2022-12-22 12:00:00+00:00,2022-12-24 12:00:00+00:00,48,-1.16
2022-12-23 00:00:00+00:00,2022-12-23 01:00:00+00:00,1,3.75
2022-12-23 00:00:00+00:00,2022-12-23 02:00:00+00:00,2,3.29
2022-12-23 00:00:00+00:00,2022-12-23 03:00:00+00:00,3,2.66
2022-12-23 00:00:00+00:00,2022-12-23 04:00:00+00:00,4,2.93
2022-12-23 00:00:00+00:00,2022-12-23 05:00:00+00:00,5,4.4
2022-12-23 00:00:00+00:00,2022-12-23 06:00:00+00:00,6,5.46
2022-12-23 00:00:00+00:00,2022-12-23 07:00:00+00:00,7,5.28
2022-12-23 00:00:00+00:00,2022-12-23 08:00:00+00:00,8,7.17
2022-12-23 00:00:00+00:00,2022-12-23 09:00:00+00:00,9,6.54
