meter_id,date,kwh
M100186,2023-06-11,3.727
M100186,2023-06-12,5.088
M100186,2023-06-13,4.951
M100186,2023-06-14,4.982
M100186,2023-06-15,5.251
M100186,2023-06-16,4.546
M100186,2023-06-17,3.543
M100186,2023-06-18,5.082
M100186,2023-06-19,6.893
M100186,2023-06-20,4.589
M100186,2023-06-21,5.349
M100186,2023-06-22,3.26
M100186,2023-06-23,5.017
M100186,2023-06-24,6.064
M100186,2023-06-25,5.413
M100186,2023-06-26,6.058
M100186,2023-06-27,5.046
M100186,2023-06-28,4.439
M100186,2023-06-29,4.105
M100186,2023-06-30,5.793
M100186,2023-07-01,5.15
M100186,2023-07-02,5.304
M100186,2023-07-03,5.279
M100186,2023-07-04,5.599
M100186,2023-07-05,4.133
M100186,2023-07-06,5.517
M100186,2023-07-07,6.386
M100186,2023-07-08,5.182
M100186,2023-07-09,3.226
M100186,2023-07-10,5.564
M100186,2023-07-11,4.121
M100186,2023-07-12,4.401
M100186,2023-07-13,3.868
M100186,2023-07-14,3.639
M100186,2023-07-15,5.208
M100186,2023-07-16,3.752
M100186,2023-07-17,5.561
M100186,2023-07-18,3.987
M100186,2023-07-19,5.968
M100186,2023-07-20,8.626
M100186,2023-07-21,2.988
M100186,2023-07-22,5.555
M100186,2023-07-23,4.812
M100186,2023-07-24,3.335
M100186,2023-07-25,6.074
M100186,2023-07-26,6.265
M100186,2023-07-27,6.182
M100186,2023-07-28,4.195
M100186,2023-07-29,3.602
M100186,2023-07-30,4.38
M100186,2023-07-31,4.293
M100186,2023-08-01,5.676
M100186,2023-08-02,6.367
M100186,2023-08-03,3.964
M100186,2023-08-04,4.607
M100186,2023-08-05,3.914
M100186,2023-08-06,4.013
M100186,2023-08-07,4.504
M100186,2023-08-08,4.95
M100186,2023-08-09,5.49
M100186,2023-08-10,7.148
M100186,2023-08-11,4.605
M100186,2023-08-12,4.532
M100186,2023-08-13,2.653
M100186,2023-08-14,4.883
M100186,2023-08-15,4.971
M100186,2023-08-16,6.976
M100186,2023-08-17,2.549
M100186,2023-08-18,4.632
M100186,2023-08-19,5.154
M100186,2023-08-20,6.251
M100186,2023-08-21,4.539
M100186,2023-08-22,6.917
M100186,2023-08-23,4.173
M100186,2023-08-24,6.38
M100186,2023-08-26,5.188
M100186,2023-08-27,3.561
M100186,2023-08-28,6.968
M100186,2023-08-30,3.556
M100186,2023-08-31,4.797
M100186,2023-09-01,4.391
M100186,2023-09-02,6.081
M100186,2023-09-03,5.891
M100186,2023-09-04,4.471
M100186,2023-09-05,3.91
M100186,2023-09-06,4.768
M100186,2023-09-07,9.97
M100186,2023-09-08,6.511
M100186,2023-09-09,3.601
M100186,2023-09-10,7.943
M100186,2023-09-11,5.659
M100186,2023-09-12,3.77
M100186,2023-09-13,7.559
M100186,2023-09-14,5.521
M100186,2023-09-15,6.916
M100186,2023-09-16,7.119
M100186,2023-09-17,4.574
M100186,2023-09-18,7.608
M100186,2023-09-19,4.836
M100186,2023-09-20,6.442
M100186,2023-09-21,4.506
M100186,2023-09-22,6.013
M100186,2023-09-23,5.22
M100186,2023-09-24,6.35
M100186,2023-09-25,2.894
M100186,2023-09-26,9.495
M100186,2023-09-27,7.279
M100186,2023-09-28,8.657
M100186,2023-09-29,6.941
M100186,2023-09-30,6.311
M100186,2023-10-01,5.966
M100186,2023-10-02,9.006
M100186,2023-10-03,6.413
M100186,2023-10-04,7.933
M100186,2023-10-05,6.459
M100186,2023-10-06,7.373
M100186,2023-10-07,7.174
M100186,2023-10-08,3.876
M100186,2023-10-09,10.121
M100186,2023-10-10,8.443
M100186,2023-10-11,4.545
M100186,2023-10-12,8.283
M100186,2023-10-13,7.889
M100186,2023-10-14,7.441
M100186,2023-10-15,6.566
M100186,2023-10-16,5.589
M100186,2023-10-18,7.295
M100186,2023-10-19,8.992
M100186,2023-10-20,5.194
M100186,2023-10-21,7.982
M100186,2023-10-22,6.597
M100186,2023-10-23,7.478
M100186,2023-10-24,6.216
M100186,2023-10-25,3.941
M100186,2023-10-26,8.354
M100186,2023-10-27,3.932
M100186,2023-10-28,8.302
M100186,2023-10-29,5.658
M100186,2023-10-30,6.36
M100186,2023-10-31,11.371
M100186,2023-11-01,8.301
M100186,2023-11-02,7.61
M100186,2023-11-03,6.454
M100186,2023-11-04,7.536
M100186,2023-11-05,8.998
M100186,2023-11-06,5.732
M100186,2023-11-07,7.057
M100186,2023-11-08,6.825
M100186,2023-11-09,6.374
M100186,2023-11-10,6.36
M100186,2023-11-11,11.359
M100186,2023-11-12,8.637
M100186,2023-11-13,9.902
M100186,2023-11-14,7.783
M100186,2023-11-15,10.348
M100186,2023-11-16,13.252
M100186,2023-11-17,5.094
M100186,2023-11-18,5.866
M100186,2023-11-19,6.703
M100186,2023-11-20,5.236
M100186,2023-11-21,10.381
M100186,2023-11-22,6.975
M100186,2023-11-23,11.37
M100186,2023-11-24,9.082
M100186,2023-11-25,6.189
M100186,2023-11-26,9.131
M100186,2023-11-27,9.988
M100186,2023-11-28,7.204
M100186,2023-11-29,9.677
M100186,2023-11-30,9.843
M100186,2023-12-01,8.119
M100186,2023-12-02,8.327
M100186,2023-12-03,10.297
M100186,2023-12-04,8.126
M100186,2023-12-05,9.615
M100186,2023-12-06,4.465
M100186,2023-12-07,9.998
M100186,2023-12-08,5.947
M100186,2023-12-09,8.0
M100186,2023-12-10,6.825
M100186,2023-12-12,11.202
M100186,2023-12-13,5.787
M100186,2023-12-14,8.712
M100186,2023-12-15,17.817
M100186,2023-12-16,6.224
M100186,2023-12-17,10.651
M100186,2023-12-18,8.978
M100186,2023-12-19,7.772
M100186,2023-12-20,8.567
M100186,2023-12-21,8.314
M100186,2023-12-22,12.893
M100186,2023-12-23,9.722
M100186,2023-12-24,10.155
M100186,2023-12-25,10.839
M100186,2023-12-26,7.545
M100186,2023-12-27,8.14
M100186,2023-12-28,9.772
M100186,2023-12-29,10.469
M100186,2023-12-30,6.813
M100186,2023-12-31,13.698
M100187,2023-01-01,6.15
M100187,2023-01-02,4.549
M100187,2023-01-03,4.256
M100187,2023-01-04,7.192
M100187,2023-01-05,5.498
M100187,2023-01-06,5.594
M100187,2023-01-07,7.595
M100187,2023-01-08,4.99
M100187,2023-01-09,5.855
M100187,2023-01-10,3.375
M100187,2023-01-11,4.333
M100187,2023-01-12,6.965
M100187,2023-01-13,4.457
M100187,2023-01-14,8.815
M100187,2023-01-15,4.84
M100187,2023-01-16,4.736
M100187,2023-01-17,8.563
M100187,2023-01-18,5.371
M100187,2023-01-19,6.439
M100187,2023-01-20,6.398
M100187,2023-01-21,5.901
M100187,2023-01-22,7.854
M100187,2023-01-23,6.776
M100187,2023-01-24,6.665
M100187,2023-01-25,5.966
M100187,2023-01-26,8.186
M100187,2023-01-27,4.159
M100187,2023-01-28,5.419
M100187,2023-01-29,7.797
M100187,2023-01-30,3.841
M100187,2023-01-31,8.837
M100187,2023-02-01,3.47
M100187,2023-02-02,5.902
M100187,2023-02-03,5.212
M100187,2023-02-04,7.246
M100187,2023-02-05,5.474
M100187,2023-02-06,2.706
M100187,2023-02-07,7.235
M100187,2023-02-08,7.199
M100187,2023-02-09,6.166
M100187,2023-02-10,5.434
M100187,2023-02-11,7.003
M100187,2023-02-12,5.447
M100187,2023-02-13,7.085
M100187,2023-02-14,6.488
M100187,2023-02-15,7.277
M100187,2023-02-16,7.431
M100187,2023-02-17,4.393
M100187,2023-02-18,6.104
M100187,2023-02-19,5.924
M100187,2023-02-20,5.426
M100187,2023-02-21,7.921
M100187,2023-02-22,5.229
M100187,2023-02-23,4.528
M100187,2023-02-24,4.568
M100187,2023-02-25,6.542
M100187,2023-02-26,6.09
M100187,2023-02-27,5.056
M100187,2023-02-28,6.748
M100187,2023-03-01,5.419
M100187,2023-03-02,7.57
M100187,2023-03-03,4.147
M100187,2023-03-04,6.225
M100187,2023-03-05,3.577
M100187,2023-03-06,2.012
M100187,2023-03-07,4.776
M100187,2023-03-08,5.235
M100187,2023-03-09,4.708
M100187,2023-03-10,5.168
M100187,2023-03-11,5.162
M100187,2023-03-12,4.328
M100187,2023-03-13,5.142
M100187,2023-03-14,5.091
M100187,2023-03-15,6.618
M100187,2023-03-16,5.068
M100187,2023-03-17,12.2
M100187,2023-03-18,3.788
M100187,2023-03-19,3.968
M100187,2023-03-20,2.955
M100187,2023-03-21,4.959
M100187,2023-03-22,5.61
M100187,2023-03-23,5.558
M100187,2023-03-24,6.036
M100187,2023-03-25,7.196
M100187,2023-03-26,4.954
M100187,2023-03-27,5.449
M100187,2023-03-28,3.797
M100187,2023-03-29,4.977
M100187,2023-03-30,5.387
M100187,2023-03-31,3.273
M100187,2023-04-01,4.959
M100187,2023-04-02,5.38
M100187,2023-04-03,5.193
M100187,2023-04-04,3.928
M100187,2023-04-05,4.087
M100187,2023-04-06,4.219
M100187,2023-04-07,4.121
M100187,2023-04-08,6.723
M100187,2023-04-09,5.559
M100187,2023-04-10,3.647
M100187,2023-04-11,4.344
M100187,2023-04-12,5.353
M100187,2023-04-13,4.933
M100187,2023-04-14,4.184
M100187,2023-04-15,6.739
M100187,2023-04-16,3.828
M100187,2023-04-17,3.752
M100187,2023-04-18,2.769
M100187,2023-04-19,3.376
M100187,2023-04-20,3.449
M100187,2023-04-21,3.796
M100187,2023-04-22,3.016
M100187,2023-04-23,6.319
M100187,2023-04-24,3.314
M100187,2023-04-25,3.982
M100187,2023-04-26,4.459
M100187,2023-04-27,3.388
M100187,2023-04-28,6.21
M100187,2023-04-29,3.975
M100187,2023-04-30,4.263
M100187,2023-05-01,2.995
M100187,2023-05-02,7.963
M100187,2023-05-03,8.651
M100187,2023-05-04,2.911
M100187,2023-05-05,4.514
M100187,2023-05-06,2.647
M100187,2023-05-07,4.594
M100187,2023-05-08,3.031
M100187,2023-05-09,4.066
M100187,2023-05-10,3.296
M100187,2023-05-11,2.753
M100187,2023-05-12,6.572
M100187,2023-05-13,4.005
M100187,2023-05-14,4.494
M100187,2023-05-15,3.108
M100187,2023-05-16,3.893
M100187,2023-05-17,3.332
M100187,2023-05-18,3.2
M100187,2023-05-19,2.125
M100187,2023-05-20,4.313
M100187,2023-05-22,3.097
M100187,2023-05-23,3.737
M100187,2023-05-24,2.493
M100187,2023-05-25,2.259
M100187,2023-05-26,3.142
M100187,2023-05-27,3.96
M100187,2023-05-29,2.246
M100187,2023-05-30,3.174
M100187,2023-05-31,4.018
M100187,2023-06-01,4.068
M100187,2023-06-02,2.245
M100187,2023-06-03,3.281
M100187,2023-06-04,4.587
M100187,2023-06-05,3.179
M100187,2023-06-06,3.772
M100187,2023-06-07,2.602
M100187,2023-06-08,2.473
M100187,2023-06-09,2.595
M100187,2023-06-10,3.161
M100187,2023-06-11,3.755
M100187,2023-06-12,2.872
M100187,2023-06-13,3.167
M100187,2023-06-14,4.557
M100187,2023-06-15,3.756
M100187,2023-06-16,2.459
M100187,2023-06-17,2.786
M100187,2023-06-18,4.152
M100187,2023-06-19,3.558
M100187,2023-06-20,3.741
M100187,2023-06-21,2.866
M100187,2023-06-22,2.894
M100187,2023-06-23,2.019
M100187,2023-06-24,2.53
M100187,2023-06-25,4.192
M100187,2023-06-26,2.556
M100187,2023-06-27,3.003
M100187,2023-06-28,7.026
M100187,2023-06-29,3.895
M100187,2023-06-30,3.303
M100187,2023-07-01,4.461
M100187,2023-07-02,2.587
M100187,2023-07-03,2.347
M100187,2023-07-04,3.16
M100187,2023-07-05,2.784
M100187,2023-07-06,3.417
M100187,2023-07-07,2.618
M100187,2023-07-08,2.18
M100187,2023-07-09,4.17
M100187,2023-07-10,2.945
M100187,2023-07-11,2.097
M100187,2023-07-12,2.771
M100187,2023-07-13,2.877
M100187,2023-07-14,3.73
M100187,2023-07-15,2.416
M100187,2023-07-16,2.407
M100187,2023-07-17,4.604
M100187,2023-07-18,4.64
M100187,2023-07-19,3.496
M100187,2023-07-20,3.009
M100187,2023-07-22,2.615
M100187,2023-07-23,3.681
M100187,2023-07-24,3.453
M100187,2023-07-25,3.317
M100187,2023-07-26,3.735
M100187,2023-07-27,2.855
M100187,2023-07-28,2.737
M100187,2023-07-29,2.341
M100187,2023-07-30,3.53
M100187,2023-07-31,2.478
M100187,2023-08-01,2.712
M100187,2023-08-02,2.309
M100187,2023-08-03,3.614
M100187,2023-08-04,2.626
M100187,2023-08-05,3.237
M100187,2023-08-06,3.34
M100187,2023-08-07,2.693
M100187,2023-08-08,6.148
M100187,2023-08-09,2.2
M100187,2023-08-11,2.176
M100187,2023-08-12,3.519
M100187,2023-08-13,4.512
M100187,2023-08-14,3.479
M100187,2023-08-15,3.082
M100187,2023-08-16,4.228
M100187,2023-08-17,4.501
M100187,2023-08-18,2.59
M100187,2023-08-19,4.325
M100187,2023-08-20,3.321
M100187,2023-08-21,4.467
M100187,2023-08-22,1.772
M100187,2023-08-23,1.874
M100187,2023-08-24,2.941
M100187,2023-08-25,3.877
M100187,2023-08-26,1.998
M100187,2023-08-27,3.207
M100187,2023-08-28,2.969
M100187,2023-08-29,2.455
M100187,2023-08-30,3.774
M100187,2023-08-31,2.741
M100187,2023-09-02,3.081
M100187,2023-09-03,2.366
M100187,2023-09-04,3.759
M100187,2023-09-08,3.493
M100187,2023-09-09,2.296
M100187,2023-09-10,2.962
M100187,2023-09-11,3.205
M100187,2023-09-12,4.316
M100187,2023-09-13,3.332
M100187,2023-09-14,3.495
M100187,2023-09-15,4.234
M100187,2023-09-16,2.768
M100187,2023-09-17,4.055
M100187,2023-09-18,2.421
M100187,2023-09-19,4.585
M100187,2023-09-20,2.76
M100187,2023-09-21,2.841
M100187,2023-09-22,3.966
M100187,2023-09-23,5.995
M100187,2023-09-24,3.475
M100187,2023-09-25,3.882
M100187,2023-09-26,3.365
M100187,2023-09-27,3.109
M100187,2023-09-28,3.885
M100187,2023-09-29,3.89
M100187,2023-09-30,3.202
M100187,2023-10-01,4.027
M100187,2023-10-02,3.787
M100187,2023-10-03,3.565
M100187,2023-10-04,4.58
M100187,2023-10-05,5.361
M100187,2023-10-06,4.735
M100187,2023-10-07,6.304
M100187,2023-10-08,2.752
M100187,2023-10-09,3.865
M100187,2023-10-10,3.163
M100187,2023-10-11,3.65
M100187,2023-10-12,5.076
M100187,2023-10-13,2.975
M100187,2023-10-14,4.646
M100187,2023-10-15,5.518
M100187,2023-10-16,4.138
M100187,2023-10-17,4.853
M100187,2023-10-18,3.776
M100187,2023-10-19,7.588
M100187,2023-10-20,4.597
M100187,2023-10-21,5.254
M100187,2023-10-22,7.303
M100187,2023-10-23,5.573
M100187,2023-10-24,4.921
M100187,2023-10-25,5.042
M100187,2023-10-26,4.894
M100187,2023-10-27,4.358
M100187,2023-10-28,6.417
M100187,2023-10-29,4.254
M100187,2023-10-30,3.69
M100187,2023-10-31,6.107
M100187,2023-11-01,3.128
M100187,2023-11-02,5.538
M100187,2023-11-03,4.961
M100187,2023-11-04,5.079
M100187,2023-11-05,5.717
M100187,2023-11-06,2.513
M100187,2023-11-07,4.434
M100187,2023-11-08,3.355
M100187,2023-11-09,3.688
M100187,2023-11-10,6.527
M100187,2023-11-11,4.5
M100187,2023-11-12,4.566
M100187,2023-11-13,6.472
M100187,2023-11-14,6.358
M100187,2023-11-15,5.147
M100187,2023-11-16,5.345
M100187,2023-11-17,4.926
M100187,2023-11-18,3.554
M100187,2023-11-19,7.276
M100187,2023-11-20,4.297
M100187,2023-11-21,4.706
M100187,2023-11-22,6.03
M100187,2023-11-23,5.079
M100187,2023-11-24,4.804
M100187,2023-11-25,6.643
M100187,2023-11-26,6.124
M100187,2023-11-27,2.84
M100187,2023-11-28,5.593
M100187,2023-11-29,6.245
M100187,2023-11-30,9.965
M100187,2023-12-01,4.387
M100187,2023-12-02,6.097
M100187,2023-12-03,4.492
M100187,2023-12-04,5.418
M100187,2023-12-05,5.754
M100187,2023-12-06,5.297
M100187,2023-12-07,4.254
M100187,2023-12-08,4.543
M100187,2023-12-09,7.807
M100187,2023-12-10,5.954
M100187,2023-12-11,5.478
M100187,2023-12-12,4.534
M100187,2023-12-13,5.487
M100187,2023-12-14,4.873
M100187,2023-12-15,5.588
M100187,2023-12-16,6.942
M100187,2023-12-17,5.984
M100187,2023-12-18,3.021
M100187,2023-12-19,5.125
M100187,2023-12-20,6.777
M100187,2023-12-21,3.767
M100187,2023-12-22,9.316
M100187,2023-12-23,4.795
M100187,2023-12-24,6.236
M100187,2023-12-25,5.891
M100187,2023-12-26,7.622
M100187,2023-12-27,7.033
M100187,2023-12-28,6.44
M100187,2023-12-29,4.775
M100187,2023-12-30,7.167
M100187,2023-12-31,10.177
M100188,2023-01-01,19.38
M100188,2023-01-02,15.124
M100188,2023-01-03,9.287
M100188,2023-01-04,13.884
M100188,2023-01-05,14.365
M100188,2023-01-06,11.489
M100188,2023-01-07,15.663
M100188,2023-01-08,11.23
M100188,2023-01-09,8.827
M100188,2023-01-10,13.077
M100188,2023-01-11,15.266
M100188,2023-01-12,8.132
M100188,2023-01-13,10.669
M100188,2023-01-14,27.277
M100188,2023-01-15,10.632
M100188,2023-01-16,11.489
M100188,2023-01-17,12.514
M100188,2023-01-18,9.273
M100188,2023-01-19,10.488
M100188,2023-01-20,11.743
M100188,2023-01-21,13.509
M100188,2023-01-22,8.233
M100188,2023-01-23,15.513
M100188,2023-01-24,17.102
M100188,2023-01-25,15.338
M100188,2023-01-26,11.702
M100188,2023-01-27,14.171
M100188,2023-01-28,12.052
M100188,2023-01-29,19.765
M100188,2023-01-30,15.214
M100188,2023-02-01,16.609
M100188,2023-02-02,8.678
M100188,2023-02-03,16.262
M100188,2023-02-04,15.721
M100188,2023-02-05,12.669
M100188,2023-02-06,11.887
M100188,2023-02-07,14.438
M100188,2023-02-08,10.614
M100188,2023-02-09,15.288
M100188,2023-02-10,15.818
M100188,2023-02-11,11.122
M100188,2023-02-12,12.506
M100188,2023-02-13,16.444
M100188,2023-02-14,12.027
M100188,2023-02-15,15.026
M100188,2023-02-16,14.972
M100188,2023-02-17,17.873
M100188,2023-02-18,13.936
M100188,2023-02-19,13.74
M100188,2023-02-20,16.328
M100188,2023-02-21,12.498
M100188,2023-02-22,10.292
M100188,2023-02-23,10.848
M100188,2023-02-24,9.118
M100188,2023-02-25,8.65
M100188,2023-02-26,11.156
M100188,2023-02-27,14.291
M100188,2023-02-28,8.698
M100188,2023-03-01,15.364
M100188,2023-03-02,10.485
M100188,2023-03-03,17.157
M100188,2023-03-04,12.431
M100188,2023-03-05,9.712
M100188,2023-03-06,7.97
M100188,2023-03-07,12.685
M100188,2023-03-08,8.991
M100188,2023-03-09,8.005
M100188,2023-03-10,13.794
M100188,2023-03-12,12.476
M100188,2023-03-13,10.157
M100188,2023-03-14,15.783
M100188,2023-03-15,10.857
M100188,2023-03-16,11.22
M100188,2023-03-17,14.917
M100188,2023-03-18,13.258
M100188,2023-03-19,14.493
M100188,2023-03-20,11.461
M100188,2023-03-21,10.368
M100188,2023-03-22,8.319
M100188,2023-03-23,7.331
M100188,2023-03-24,9.357
M100188,2023-03-25,18.057
M100188,2023-03-26,10.744
M100188,2023-03-27,9.242
M100188,2023-03-28,10.773
M100188,2023-03-29,7.335
M100188,2023-03-30,13.409
M100188,2023-03-31,7.9
M100188,2023-04-01,12.295
M100188,2023-04-02,7.059
M100188,2023-04-03,11.193
M100188,2023-04-04,9.494
M100188,2023-04-05,9.766
M100188,2023-04-06,7.649
M100188,2023-04-07,6.962
M100188,2023-04-09,9.321
M100188,2023-04-10,11.461
M100188,2023-04-11,15.054
M100188,2023-04-12,6.724
M100188,2023-04-13,16.695
M100188,2023-04-14,7.5
M100188,2023-04-15,8.33
M100188,2023-04-16,9.199
M100188,2023-04-17,9.469
M100188,2023-04-18,12.59
M100188,2023-04-19,11.162
M100188,2023-04-20,8.003
M100188,2023-04-21,4.885
M100188,2023-04-22,7.955
M100188,2023-04-23,13.725
M100188,2023-04-24,6.843
M100188,2023-04-25,6.904
M100188,2023-04-26,8.675
M100188,2023-04-27,12.184
M100188,2023-04-28,6.124
M100188,2023-04-29,6.082
M100188,2023-04-30,5.733
M100188,2023-05-01,8.731
M100188,2023-05-02,7.629
M100188,2023-05-03,4.452
M100188,2023-05-04,6.874
M100188,2023-05-05,9.516
M100188,2023-05-06,4.95
M100188,2023-05-07,7.339
M100188,2023-05-08,10.687
M100188,2023-05-09,9.583
M100188,2023-05-10,8.26
M100188,2023-05-11,8.585
M100188,2023-05-12,9.863
M100188,2023-05-13,7.94
M100188,2023-05-14,7.914
M100188,2023-05-15,3.905
M100188,2023-05-16,9.218
M100188,2023-05-17,8.463
M100188,2023-05-18,6.619
M100188,2023-05-19,4.924
M100188,2023-05-20,7.008
M100188,2023-05-21,5.166
M100188,2023-05-22,8.072
M100188,2023-05-23,5.219
M100188,2023-05-24,11.093
M100188,2023-05-25,7.427
M100188,2023-05-26,5.137
M100188,2023-05-27,5.129
M100188,2023-05-28,6.088
M100188,2023-05-29,6.066
M100188,2023-05-30,4.856
M100188,2023-06-01,6.277
M100188,2023-06-02,9.454
M100188,2023-06-03,4.354
M100188,2023-06-04,5.716
M100188,2023-06-05,6.035
M100188,2023-06-06,6.127
M100188,2023-06-07,7.476
M100188,2023-06-08,7.273
M100188,2023-06-09,2.902
M100188,2023-06-10,7.314
M100188,2023-06-11,5.603
M100188,2023-06-12,8.836
M100188,2023-06-13,4.994
M100188,2023-06-14,8.018
M100188,2023-06-15,3.655
M100188,2023-06-16,6.741
M100188,2023-06-17,4.845
M100188,2023-06-18,6.224
M100188,2023-06-19,3.31
M100188,2023-06-20,5.125
M100188,2023-06-21,8.387
M100188,2023-06-22,11.029
M100188,2023-06-23,7.121
M100188,2023-06-24,5.488
M100188,2023-06-25,6.63
M100188,2023-06-26,3.656
M100188,2023-06-27,7.43
M100188,2023-06-28,4.617
M100188,2023-06-29,6.822
M100188,2023-06-30,4.517
M100188,2023-07-01,7.851
M100188,2023-07-02,6.08
M100188,2023-07-03,4.504
M100188,2023-07-04,5.129
M100188,2023-07-05,6.406
M100188,2023-07-06,8.152
M100188,2023-07-07,5.98
M100188,2023-07-08,5.683
M100188,2023-07-09,4.003
M100188,2023-07-10,9.256
M100188,2023-07-11,3.95
M100188,2023-07-12,6.051
M100188,2023-07-13,5.675
M100188,2023-07-14,6.82
M100188,2023-07-15,3.881
M100188,2023-07-16,5.31
M100188,2023-07-17,3.331
M100188,2023-07-18,7.014
M100188,2023-07-19,4.568
M100188,2023-07-20,3.459
M100188,2023-07-21,6.144
M100188,2023-07-22,4.818
M100188,2023-07-23,3.888
M100188,2023-07-24,4.65
M100188,2023-07-25,6.361
M100188,2023-07-26,7.634
M100188,2023-07-27,3.737
M100188,2023-07-28,2.938
M100188,2023-07-29,5.644
M100188,2023-07-30,3.21
M100188,2023-07-31,5.568
M100188,2023-08-01,7.421
M100188,2023-08-02,6.774
M100188,2023-08-03,4.912
M100188,2023-08-04,3.895
M100188,2023-08-05,5.759
M100188,2023-08-06,7.045
M100188,2023-08-07,8.639
M100188,2023-08-08,3.753
M100188,2023-08-09,3.662
M100188,2023-08-10,5.559
M100188,2023-08-11,5.868
M100188,2023-08-12,2.618
M100188,2023-08-14,4.604
M100188,2023-08-15,6.439
M100188,2023-08-16,6.079
M100188,2023-08-17,4.43
M100188,2023-08-18,4.012
M100188,2023-08-19,3.905
M100188,2023-08-20,4.386
M100188,2023-08-21,6.467
M100188,2023-08-22,4.796
M100188,2023-08-23,6.458
M100188,2023-08-24,8.819
M100188,2023-08-25,7.399
M100188,2023-08-26,5.156
M100188,2023-08-27,6.548
M100188,2023-08-28,5.325
M100188,2023-08-29,6.725
M100188,2023-08-30,7.838
M100188,2023-08-31,6.268
M100188,2023-09-01,5.559
M100188,2023-09-02,7.638
M100188,2023-09-03,9.168
M100188,2023-09-04,8.339
M100188,2023-09-05,4.127
M100188,2023-09-06,6.182
M100188,2023-09-07,6.582
M100188,2023-09-08,5.385
M100188,2023-09-09,8.164
M100188,2023-09-10,5.926
M100188,2023-09-11,5.621
M100188,2023-09-12,7.94
M100188,2023-09-13,10.003
M100188,2023-09-14,4.671
M100188,2023-09-15,7.675
M100188,2023-09-16,6.075
M100188,2023-09-17,7.029
M100188,2023-09-18,8.705
M100188,2023-09-19,7.137
M100188,2023-09-20,9.766
M100188,2023-09-21,7.885
M100188,2023-09-22,10.55
M100188,2023-09-23,5.233
M100188,2023-09-24,7.075
M100188,2023-09-25,4.04
M100188,2023-09-26,9.126
M100188,2023-09-27,7.153
M100188,2023-09-28,7.582
M100188,2023-09-29,6.279
M100188,2023-09-30,7.671
M100188,2023-10-01,10.257
M100188,2023-10-02,9.961
M100188,2023-10-03,13.318
M100188,2023-10-04,16.333
M100188,2023-10-05,13.522
M100188,2023-10-06,10.56
M100188,2023-10-07,6.384
M100188,2023-10-08,7.847
M100188,2023-10-09,6.667
M100188,2023-10-10,9.725
M100188,2023-10-11,12.347
M100188,2023-10-13,5.733
M100188,2023-10-14,6.655
M100188,2023-10-15,7.683
M100188,2023-10-16,9.286
M100188,2023-10-17,6.693
M100188,2023-10-18,6.771
M100188,2023-10-19,7.339
M100188,2023-10-20,6.589
M100188,2023-10-21,13.203
M100188,2023-10-22,7.859
M100188,2023-10-23,13.308
M100188,2023-10-24,9.413
M100188,2023-10-25,12.122
M100188,2023-10-26,7.569
M100188,2023-10-27,15.203
M100188,2023-10-28,13.078
M100188,2023-10-29,12.775
M100188,2023-10-30,16.209
M100188,2023-10-31,10.797
M100188,2023-11-01,11.271
M100188,2023-11-02,17.781
M100188,2023-11-03,14.037
M100188,2023-11-04,6.739
M100188,2023-11-05,10.006
M100188,2023-11-06,11.475
M100188,2023-11-07,6.752
M100188,2023-11-09,12.94
M100188,2023-11-10,10.534
M100188,2023-11-11,11.635
M100188,2023-11-12,11.467
M100188,2023-11-13,11.647
